# ID,label,height,mean_z,std_z,root_density,area,shape_index,circularity,elongation_xy,slenderness,rectangularity,footprint_density,bbox_volume,point_density_3d,lower_fraction,middle_fraction,upper_fraction,top_roughness,linearity,planarity,sphericity,anisotropy,curvature
286.000000,  2.000000,  4.180000,  5.521408,  0.476826,  0.003878,923.913574,  7.047361,  0.675510,  2.326226,  0.089088,  0.976264,  1.953646,3955.854004,  0.456286,  0.464820,  0.529640,  0.005540,  0.276448,  0.256755,  0.521401,  0.221834,  0.778156,  0.112889
287.000000,  2.000000,  2.110000,  7.381199,  0.362557,  0.053333, 12.827813,  0.607901,  0.362012,  3.518784,  0.225427,  0.515224, 11.693333, 52.533779,  2.855305,  0.186667,  0.780000,  0.033333,  0.096024,  0.736439,  0.159236,  0.104317,  0.895675,  0.076263
288.000000,  2.000000,  3.810000,  6.541783,  0.556391,  0.002584,1066.462158,  6.498294,  0.497580,  3.864672,  0.053579,  0.815074,  2.177292,4985.094238,  0.465789,  0.118863,  0.723084,  0.158053,  0.140018,  0.944741,  0.046353,  0.008902,  0.991094,  0.008365
289.000000,  2.000000,  2.860001,  7.079726,  0.361355,  0.001844,1847.143066,  9.819681,  0.656000,  1.124803,  0.044569,  0.504560,  1.761639,10470.169922,  0.310788,  0.090658,  0.865396,  0.043946,  0.237206,  0.885442,  0.104339,  0.010214,  0.989781,  0.009081
290.000000,  2.000000,  1.590000,  8.091094,  0.264054,  0.012346, 34.373055,  0.525918,  0.101118, 22.580257,  0.049241,  0.744413, 16.495474, 73.417770,  7.722925,  0.141093,  0.703704,  0.155203,  0.091782,  0.825602,  0.061594,  0.112787,  0.887196,  0.087624
291.000000,  2.000000,  1.940000,  3.823739,  0.608269,  0.010870, 23.906750,  0.354332,  0.065995, 30.752119,  0.057876,  0.654322, 38.482838, 70.881157, 12.979470,  0.304348,  0.071739,  0.623913,  0.038659,  0.677505,  0.305599,  0.016886,  0.983105,  0.012607
292.000000,  2.000000,  1.450000,  7.565062,  0.361856,  0.024691,  4.042388,  0.256145,  0.203960, 10.671150,  0.186136,  0.710852, 40.075222,  8.245667, 19.646660,  0.327161,  0.148148,  0.524691,  0.072546,  0.892029,  0.098477,  0.009486,  0.990506,  0.008489
293.000000,  2.000000,  1.490000,  6.276938,  0.303739,  0.024490, 32.025238,  1.057032,  0.438424,  2.673722,  0.118067,  0.537639,  7.650214, 88.753967,  2.760440,  0.057143,  0.122449,  0.820408,  0.031483,  0.981317,  0.015666,  0.003015,  0.996983,  0.002951
294.000000,  2.000000,  1.810000,  6.969368,  0.348199,  0.018059, 81.367493,  2.092415,  0.676168,  1.173993,  0.138273,  0.557488,  5.444434,264.176239,  1.676911,  0.117381,  0.288939,  0.593679,  0.061614,  0.043411,  0.874712,  0.081870,  0.918123,  0.040163
295.000000,  2.000000,  2.620000,  4.793802,  0.474082,  0.009749,131.135773,  1.061952,  0.108068, 19.220545,  0.043551,  0.696422,  5.475241,493.344055,  1.455374,  0.179666,  0.706128,  0.114206,  0.151307,  0.990130,  0.009130,  0.000739,  0.999260,  0.000731
296.000000,  2.000000,  2.560000,  3.641865,  0.383197,  0.012090, 37.080845,  0.582911,  0.115150, 20.885706,  0.082262,  0.799690, 15.614527,118.704674,  4.877651,  0.062176,  0.675302,  0.262522,  0.087790,  0.871520,  0.113861,  0.014613,  0.985381,  0.012784
297.000000,  2.000000,  2.480000,  5.982131,  0.394270,  0.008197, 15.984290,  0.400190,  0.125907, 20.270809,  0.127441,  0.855624, 22.897469, 46.329971,  7.899852,  0.188525,  0.797814,  0.013661,  0.205327,  0.911685,  0.081453,  0.006858,  0.993138,  0.006262
298.000000,  2.000000,  1.420001,  8.004971,  0.312121,  0.009091, 29.317627,  0.969690,  0.403039,  3.426353,  0.107089,  0.571314, 11.256023, 72.868950,  4.528677,  0.100000,  0.372727,  0.527273,  0.043526,  0.782023,  0.191374,  0.026597,  0.973397,  0.021370
299.000000,  2.000000,  1.590000,  5.689059,  0.238782,  0.011765, 24.944826,  0.917622,  0.424187,  3.023433,  0.136951,  0.559522,  6.815038, 70.885956,  2.398218,  0.029412,  0.341176,  0.629412,  0.074813,  0.867571,  0.125544,  0.006883,  0.993115,  0.006041
300.000000,  3.000000, 10.820000, 12.519218,  2.656647,  0.048193, 21.499342,  0.964816,  0.544094,  2.085902,  1.142552,  0.500056,  7.721163,465.193817,  0.356841,  0.066265,  0.445783,  0.487952,  0.049182,  0.907786,  0.078600,  0.013610,  0.986386,  0.012308
301.000000,  3.000000, 12.570001, 14.218859,  3.471499,  0.092391,  5.746757,  0.609021,  0.811059,  1.541830,  3.591419,  0.723310, 32.018002, 99.869514,  1.842404,  0.125000,  0.103261,  0.771739,  0.097682,  0.435720,  0.199317,  0.364946,  0.635037,  0.189169
302.000000,  3.000000, 11.120001, 11.721062,  2.421676,  0.079646,  7.661527,  0.681883,  0.762633,  1.042810,  3.260984,  0.687087, 14.748999,123.996086,  0.911319,  0.159292,  0.619469,  0.221239,  0.235320,  0.517583,  0.379752,  0.102663,  0.897334,  0.064768
303.000000,  3.000000, 10.500000, 13.532150,  3.373164,  0.127907, 12.888376,  0.797733,  0.620480,  1.970223,  1.586100,  0.579427, 13.345347,233.554718,  0.736444,  0.319767,  0.127907,  0.552326,  0.026711,  0.734293,  0.115301,  0.150403,  0.849594,  0.106209
304.000000,  3.000000,  4.440000, 16.034445,  1.350370,  0.012346, 12.410477,  0.832373,  0.701549,  1.273583,  0.822222,  0.542039, 13.053476,101.657883,  1.593580,  0.166667,  0.111111,  0.722222,  0.078892,  0.705963,  0.231174,  0.062845,  0.937137,  0.046316
305.000000,  3.000000,  7.059999, 11.894562,  2.656202,  0.203883,  5.282060,  0.556514,  0.736818,  1.419989,  1.988734,  0.595163, 19.499931, 62.657280,  1.643863,  0.368932,  0.165049,  0.466019,  0.010033,  0.827408,  0.158995,  0.013596,  0.986402,  0.011462
306.000000,  3.000000, 10.460000, 11.779719,  2.538847,  0.071611, 31.050587,  1.357350,  0.745631,  1.190141,  1.237868,  0.517553, 12.592350,627.547241,  0.623061,  0.053708,  0.485934,  0.460358,  0.047632,  0.692181,  0.154633,  0.153174,  0.846814,  0.104843
307.000000,  3.000000,  6.940001, 13.345117,  2.471266,  0.007752, 28.283438,  0.853609,  0.323740,  2.651059,  0.470828,  0.345110,  4.560972,568.766052,  0.226807,  0.294574,  0.240310,  0.465116,  0.105795,  0.760499,  0.202933,  0.036566,  0.963432,  0.028655
308.000000,  3.000000,  4.520000, 11.397414,  1.137353,  0.008621, 12.359084,  0.556796,  0.315222,  7.171152,  0.431709,  0.808508, 18.771603, 69.093956,  3.357746,  0.103448,  0.008621,  0.887931,  0.090737,  0.968651,  0.018127,  0.013216,  0.986779,  0.012652
309.000000,  3.000000,  6.750000, 12.578900,  2.079956,  0.015291,  7.881333,  0.599398,  0.572850,  3.547731,  1.211847,  0.901244, 41.490387, 59.028351,  5.539710,  0.149847,  0.155963,  0.694190,  0.017305,  0.656876,  0.081196,  0.261910,  0.738072,  0.163182
310.000000,  3.000000,  8.549999, 13.838153,  1.536371,  0.022167, 13.898546,  0.594340,  0.319383,  6.762159,  0.770964,  0.764177, 29.211668,155.503952,  2.610866,  0.071429,  0.172414,  0.756158,  0.072129,  0.420781,  0.524557,  0.054652,  0.945339,  0.033449
311.000000,  3.000000,  8.599999, 12.667680,  2.090420,  0.080000,  4.559911,  0.333064,  0.305710,  7.738037,  1.323075,  0.835151, 27.412752, 46.955791,  2.662078,  0.080000,  0.048000,  0.872000,  0.025356,  0.753886,  0.239013,  0.007098,  0.992899,  0.005664
312.000000,  3.000000, 11.230000, 12.856587,  3.888292,  0.230159,  9.127481,  0.682741,  0.641759,  1.358428,  2.490020,  0.609588, 13.804451,168.148849,  0.749336,  0.253968,  0.261905,  0.484127,  0.024762,  0.867972,  0.088546,  0.043481,  0.956518,  0.036989
313.000000,  3.000000,  5.940000, 10.136439,  1.246881,  0.029674, 19.567741,  0.776298,  0.387013,  4.876540,  0.501265,  0.679543, 17.222214,171.044830,  1.970244,  0.083086,  0.020772,  0.896142,  0.028600,  0.956023,  0.033465,  0.010507,  0.989488,  0.009964
314.000000,  3.000000, 10.920000, 10.577265,  2.637195,  0.084906,  1.315115,  0.299938,  0.859627,  1.255971,  6.955472,  0.670129, 80.600723, 21.430183,  4.946292,  0.094340,  0.349057,  0.556604,  0.310219,  0.982974,  0.002522,  0.014502,  0.985496,  0.014059
315.000000,  3.000000,  9.800000,  8.154375,  3.135175,  0.133929,  0.891567,  0.249119,  0.874725,  1.214258,  8.235234,  0.764492,125.620071, 11.428875,  9.799731,  0.267857,  0.205357,  0.526786,  0.109553,  0.989304,  0.003287,  0.007409,  0.992590,  0.007277
316.000000,  3.000000, 12.560000, 11.783007,  3.309778,  0.091503, 20.444481,  0.829496,  0.422924,  3.670862,  1.082760,  0.557739, 14.967357,460.398926,  0.664641,  0.094771,  0.189542,  0.715686,  0.055841,  0.737388,  0.247792,  0.014814,  0.985180,  0.011597
317.000000,  3.000000, 10.290000,  8.059911,  1.510322,  0.044843, 18.661953,  0.821471,  0.454400,  3.048067,  1.082018,  0.628958, 11.949440,305.316650,  0.730389,  0.044843,  0.896861,  0.058296,  0.566700,  0.604215,  0.361385,  0.034397,  0.965600,  0.024051
318.000000,  3.000000, 11.230000, 14.385152,  3.062708,  0.193939,  4.194631,  0.288071,  0.248609,  6.194609,  1.604283,  0.530292, 39.335907, 88.829681,  1.857487,  0.145455,  0.103030,  0.751515,  0.054073,  0.657936,  0.334167,  0.007894,  0.992102,  0.005847
319.000000,  3.000000,  8.860001, 10.534033,  2.256946,  0.104972, 65.307549,  0.836984,  0.134797, 12.599401,  0.229059,  0.549974,  2.771502,1052.095703,  0.172038,  0.259668,  0.502762,  0.237569,  0.149687,  0.558266,  0.387617,  0.054112,  0.945884,  0.036175
320.000000,  3.000000, 11.960001, 13.427987,  3.236480,  0.060403,  2.348602,  0.395964,  0.838908,  1.437056,  5.511539,  0.716757, 63.441730, 39.189281,  3.802059,  0.073826,  0.382550,  0.543624,  0.095133,  0.936179,  0.048813,  0.015005,  0.984992,  0.013909
321.000000,  3.000000,  8.700001, 13.164927,  1.644474,  0.037313, 12.724833,  0.551896,  0.300796,  6.464621,  0.791628,  0.681086, 21.061165,162.543274,  1.648792,  0.123134,  0.347015,  0.529851,  0.085749,  0.546907,  0.444161,  0.008928,  0.991068,  0.006106
322.000000,  3.000000, 10.179999, 14.928422,  3.030030,  0.142105, 10.981560,  0.855995,  0.838473,  1.207894,  2.217862,  0.629607, 17.301716,177.558838,  1.070068,  0.236842,  0.142105,  0.621053,  0.111793,  0.337683,  0.228852,  0.433451,  0.566536,  0.206824
323.000000,  3.000000,  9.320002, 13.743366,  2.534656,  0.198020,  8.253703,  0.691515,  0.728056,  1.174155,  2.229660,  0.554655, 12.236917,138.688995,  0.728248,  0.138614,  0.306931,  0.554455,  0.071088,  0.860733,  0.094316,  0.044949,  0.955049,  0.037957
324.000000,  3.000000, 13.320000, 16.483248,  3.464333,  0.144330,  3.051949,  0.391742,  0.631879,  2.760692,  4.123812,  0.807588, 63.565739, 50.337376,  3.853994,  0.082474,  0.195876,  0.721649,  0.027895,  0.484571,  0.455163,  0.060251,  0.939735,  0.038238
325.000000,  3.000000, 11.110000, 10.553630,  2.758858,  0.096296, 12.482430,  0.682435,  0.468850,  2.759183,  1.346665,  0.506026, 10.815193,274.056427,  0.492599,  0.111111,  0.518519,  0.370370,  0.141862,  0.946466,  0.026998,  0.026533,  0.973464,  0.024566
326.000000,  3.000000,  8.140000, 12.702000,  2.384502,  0.146154, 15.977232,  0.889326,  0.622058,  1.427657,  1.213109,  0.506616,  8.136574,256.712708,  0.506403,  0.153846,  0.330769,  0.515385,  0.105047,  0.870777,  0.020335,  0.108884,  0.891112,  0.087944
327.000000,  3.000000, 12.740000, 16.801985,  3.494482,  0.075342, 23.659149,  1.016695,  0.549025,  2.429556,  1.211025,  0.519392, 12.341943,580.327881,  0.503164,  0.089041,  0.263699,  0.647260,  0.057601,  0.416010,  0.537588,  0.046390,  0.953598,  0.028454
328.000000,  3.000000, 11.160000, 10.659754,  2.649245,  0.196721,  5.251878,  0.539459,  0.696325,  1.563786,  2.936832,  0.568755, 23.229742,103.051208,  1.183877,  0.147541,  0.393443,  0.459016,  0.420433,  0.655755,  0.303296,  0.040946,  0.959051,  0.029560
329.000000,  3.000000, 12.500000, 13.757262,  3.587168,  0.021053,  4.431521,  0.511772,  0.742695,  1.655493,  3.612715,  0.612818, 42.874573, 90.392120,  2.101953,  0.168421,  0.305263,  0.526316,  0.111588,  0.810400,  0.173512,  0.016083,  0.983912,  0.013340
330.000000,  3.000000, 13.000000, 13.838488,  3.299564,  0.044186, 26.474598,  0.964149,  0.441234,  2.926421,  1.021211,  0.478092, 16.241978,719.881409,  0.597321,  0.069767,  0.281395,  0.648837,  0.037156,  0.450955,  0.506422,  0.042610,  0.957377,  0.026771
331.000000,  3.000000, 10.690000,  9.011539,  3.029006,  0.307692,  1.241153,  0.292676,  0.867284,  1.191645,  7.475471,  0.723271, 94.266457, 18.344227,  6.378025,  0.145299,  0.299145,  0.555556,  0.053675,  0.980634,  0.006371,  0.012993,  0.987005,  0.012586
332.000000,  3.000000, 11.620000, 10.957881,  3.351526,  0.069124,  8.581360,  0.551700,  0.445718,  2.832643,  1.674350,  0.504698, 25.287338,197.574463,  1.098320,  0.193548,  0.193548,  0.612903,  0.096774,  0.682252,  0.305394,  0.012349,  0.987646,  0.009284
333.000000,  3.000000, 10.889999,  9.676497,  2.821552,  0.056497, 37.253220,  1.151162,  0.447012,  4.016689,  0.753110,  0.715641,  4.751266,566.886841,  0.312232,  0.197740,  0.435028,  0.367232,  0.462992,  0.954339,  0.010748,  0.034910,  0.965087,  0.032307
334.000000,  3.000000, 11.250001, 13.455821,  3.275136,  0.141791,  5.558948,  0.517227,  0.604756,  2.264988,  2.483439,  0.613570, 24.105238,101.924980,  1.314692,  0.111940,  0.283582,  0.604478,  0.059549,  0.837572,  0.135609,  0.026817,  0.973181,  0.022550
335.000000,  3.000000,  8.710001, 13.275115,  1.612693,  0.065574, 27.739662,  1.041374,  0.491273,  2.788456,  0.750861,  0.574843, 10.995084,420.309998,  0.725655,  0.104918,  0.622951,  0.272131,  0.075709,  0.680570,  0.264322,  0.055103,  0.944893,  0.040089
336.000000,  3.000000, 12.379999, 10.814209,  3.942938,  0.070175,  1.336850,  0.234346,  0.516231,  2.606345,  5.053047,  0.580479, 85.274475, 28.511175,  3.998431,  0.289474,  0.245614,  0.464912,  0.119037,  0.986966,  0.009157,  0.003876,  0.996123,  0.003812
337.000000,  3.000000, 11.820000, 21.355204,  3.514483,  0.097561,  2.138667,  0.366193,  0.787931,  1.477422,  5.161547,  0.602529, 57.512196, 41.954777,  2.931727,  0.146341,  0.211382,  0.642276,  0.080276,  0.944398,  0.038533,  0.017067,  0.982931,  0.015911
338.000000,  3.000000, 12.570001, 14.197350,  3.726459,  0.059829, 11.755014,  0.819947,  0.718719,  1.325417,  2.252677,  0.500386,  9.953191,295.292786,  0.396217,  0.170940,  0.170940,  0.658120,  0.086094,  0.926439,  0.036504,  0.037056,  0.962942,  0.033365
339.000000,  3.000000,  9.950001, 11.579938,  2.603001,  0.081250, 38.514412,  0.865101,  0.244186,  3.794575,  0.472460,  0.329511,  4.154288,1162.989624,  0.137576,  0.118750,  0.300000,  0.581250,  0.128845,  0.608986,  0.312128,  0.078881,  0.921114,  0.053665
340.000000,  3.000000,  8.340001, 14.999745,  2.690152,  0.161017,  1.938958,  0.358836,  0.834517,  1.484360,  4.389465,  0.797269, 60.857121, 20.282799,  5.817735,  0.161017,  0.110169,  0.728814,  0.054968,  0.896468,  0.066318,  0.037210,  0.962786,  0.032619
341.000000,  3.000000, 12.650000, 13.548144,  3.499757,  0.139175,  2.601365,  0.385899,  0.719379,  1.886645,  4.469970,  0.612808, 74.575951, 53.698994,  3.612730,  0.123711,  0.298969,  0.577320,  0.134848,  0.781088,  0.179422,  0.039482,  0.960510,  0.031375
342.000000,  3.000000, 11.930000, 10.595769,  3.516174,  0.107692,  7.014165,  0.693088,  0.860620,  1.009430,  3.716509,  0.687141, 18.533897,121.778450,  1.067512,  0.176923,  0.307692,  0.515385,  0.179605,  0.908564,  0.042362,  0.049071,  0.950926,  0.043025
343.000000,  3.000000,  8.980000, 11.634000,  2.279782,  0.097143,  4.957965,  0.422373,  0.452167,  4.228244,  1.672252,  0.726973, 35.296669, 61.243584,  2.857442,  0.182857,  0.457143,  0.360000,  0.041949,  0.644786,  0.341016,  0.014192,  0.985803,  0.010364
344.000000,  3.000000, 10.760000, 15.153445,  2.610674,  0.101351,  3.577695,  0.369227,  0.478844,  3.575972,  2.407153,  0.640302, 41.367302, 60.121517,  2.461681,  0.081081,  0.195946,  0.722973,  0.031853,  0.719080,  0.253811,  0.027103,  0.972891,  0.020721
345.000000,  3.000000, 12.530001, 13.568939,  3.172757,  0.015152, 28.051796,  1.102032,  0.544049,  2.794186,  1.085787,  0.588579, 14.116737,597.182373,  0.663114,  0.068182,  0.265152,  0.666667,  0.033710,  0.260343,  0.665606,  0.074033,  0.925949,  0.040819
346.000000,  3.000000, 12.430000, 15.527696,  3.580260,  0.103030,  9.133096,  0.551318,  0.418212,  3.577966,  1.593587,  0.537114, 18.066143,211.359833,  0.780659,  0.109091,  0.284848,  0.606061,  0.060639,  0.405302,  0.403376,  0.191315,  0.808679,  0.107119
347.000000,  3.000000,  8.760000, 11.508469,  1.676625,  0.040625, 13.851527,  0.552542,  0.276976,  7.540844,  0.730609,  0.726578, 23.102129,167.001007,  1.916156,  0.096875,  0.359375,  0.543750,  0.054856,  0.578422,  0.408349,  0.013225,  0.986771,  0.009217
348.000000,  3.000000, 10.720000, 10.758834,  3.131785,  0.116667,  1.244832,  0.199606,  0.402207,  4.553829,  3.621601,  0.647003, 96.397804, 20.625134,  5.818141,  0.191667,  0.333333,  0.475000,  0.028822,  0.950400,  0.046313,  0.003285,  0.996713,  0.003120
349.000000,  3.000000,  3.230000,  9.974108,  1.111606,  0.085271,  2.250834,  0.336364,  0.631663,  2.575187,  1.109962,  0.684493, 57.311829, 10.621255, 12.145447,  0.217054,  0.155039,  0.627907,  0.021035,  0.395936,  0.552137,  0.051914,  0.948073,  0.031350
350.000000,  3.000000,  7.850000, 13.019356,  1.737047,  0.088710,  4.493697,  0.329882,  0.304316,  7.465154,  1.222740,  0.813911, 27.594143, 43.340672,  2.861053,  0.056452,  0.080645,  0.862903,  0.017238,  0.702380,  0.290450,  0.007168,  0.992829,  0.005493
351.000000,  3.000000, 10.590000,  8.552437,  2.007825,  0.022843, 15.091454,  0.552504,  0.254185,  9.931226,  0.813989,  0.885487, 26.107475,180.486359,  2.182990,  0.086294,  0.725888,  0.187817,  0.124852,  0.706606,  0.287987,  0.005404,  0.994593,  0.004161
352.000000,  3.000000, 12.600000, 13.320807,  3.150799,  0.038997, 19.786266,  0.807506,  0.414131,  4.982656,  1.094698,  0.744175, 18.143888,335.011108,  1.071606,  0.061281,  0.250696,  0.688022,  0.036997,  0.712728,  0.270422,  0.016843,  0.983150,  0.012916
353.000000,  3.000000, 12.480000, 16.113922,  2.939093,  0.077586,  2.910357,  0.413772,  0.739243,  2.115370,  4.538165,  0.814084, 79.715027, 44.615971,  5.199930,  0.081897,  0.155172,  0.762931,  0.096258,  0.595182,  0.344136,  0.060666,  0.939318,  0.041397
354.000000,  3.000000,  4.600000, 10.167448,  1.208828,  0.017241, 12.914671,  0.590847,  0.339685,  6.470976,  0.458624,  0.830719, 22.455065, 71.513329,  4.055188,  0.110345,  0.020690,  0.868966,  0.032761,  0.988727,  0.010339,  0.000930,  0.999065,  0.000919
355.000000,  3.000000, 12.809999, 16.520880,  3.243879,  0.061584, 16.707857,  0.687767,  0.355773,  5.289568,  1.095808,  0.646717, 20.409548,330.944763,  1.030383,  0.067449,  0.249267,  0.683284,  0.044718,  0.596151,  0.372367,  0.031472,  0.968518,  0.021927
356.000000,  3.000000, 10.370000, 11.702230,  3.093469,  0.121622, 19.506430,  0.988815,  0.629886,  2.009528,  1.228671,  0.550285,  7.587238,367.594269,  0.402618,  0.128378,  0.337838,  0.533784,  0.118040,  0.893947,  0.025245,  0.080805,  0.919192,  0.068083
357.000000,  3.000000, 10.809999, 11.981453,  3.298114,  0.170940,  0.960102,  0.264529,  0.915884,  1.068355,  8.647930,  0.656468,121.860840, 15.809806,  7.400466,  0.205128,  0.222222,  0.572650,  0.195886,  0.986699,  0.002803,  0.010496,  0.989502,  0.010252
358.000000,  3.000000, 12.910001, 13.916189,  3.279452,  0.090909,  4.151610,  0.527599,  0.842563,  1.447598,  4.246727,  0.650317, 55.640926, 82.417091,  2.802816,  0.099567,  0.121212,  0.779221,  0.053510,  0.308208,  0.632024,  0.059750,  0.940232,  0.034113
359.000000,  3.000000, 10.430000, 13.493580,  2.602091,  0.052469, 16.900106,  1.013374,  0.763591,  1.107818,  1.990454,  0.681861, 19.171467,258.510315,  1.253335,  0.092593,  0.191358,  0.716049,  0.035602,  0.573090,  0.187996,  0.238891,  0.761086,  0.143411
360.000000,  3.000000, 10.879999, 14.037630,  2.982469,  0.037915, 24.113459,  0.982588,  0.503146,  2.645382,  0.972296,  0.509435,  8.750297,514.991150,  0.409716,  0.104265,  0.146919,  0.748815,  0.038407,  0.907818,  0.024621,  0.067558,  0.932438,  0.058253
361.000000,  3.000000,  6.590000,  8.795639,  1.510176,  0.012158, 20.850849,  1.053287,  0.668621,  1.905472,  0.860313,  0.677127, 31.557453,202.926529,  3.242553,  0.142857,  0.095745,  0.761398,  0.097947,  0.284089,  0.309694,  0.406193,  0.593783,  0.191413
362.000000,  3.000000, 12.430000, 15.729460,  2.577471,  0.046332, 33.612988,  0.888212,  0.294942,  6.085505,  0.671892,  0.597670, 15.410706,699.063416,  0.740991,  0.046332,  0.065637,  0.888031,  0.044423,  0.421558,  0.504247,  0.074168,  0.925806,  0.044880
363.000000,  3.000000, 11.710000,  9.192456,  3.979845,  0.194915,  5.277178,  0.528497,  0.665111,  1.617177,  2.828506,  0.497924, 22.360394,124.106674,  0.950795,  0.355932,  0.262712,  0.381356,  0.064860,  0.978748,  0.013170,  0.008081,  0.991918,  0.007851
364.000000,  3.000000,  8.480000, 14.219616,  1.226751,  0.031603, 17.856176,  0.610381,  0.262195,  8.568664,  0.618526,  0.814009, 24.809328,186.017990,  2.381490,  0.038375,  0.480813,  0.480813,  0.073876,  0.654842,  0.331802,  0.013350,  0.986644,  0.009827
365.000000,  3.000000, 12.780000, 12.522013,  4.161316,  0.012987,  3.459955,  0.473492,  0.814264,  1.098770,  4.786475,  0.533275, 44.509121, 82.918083,  1.857255,  0.207792,  0.240260,  0.551948,  0.085118,  0.925946,  0.049082,  0.024969,  0.975028,  0.022719
366.000000,  3.000000,  8.340000, 10.138306,  1.964582,  0.072581,  5.181856,  0.378292,  0.347040,  6.096220,  1.315456,  0.785908, 23.929604, 54.989429,  2.254978,  0.064516,  0.072581,  0.862903,  0.010398,  0.754581,  0.237923,  0.007493,  0.992504,  0.005980
367.000000,  3.000000,  4.430000, 10.705544,  1.382225,  0.049505,  3.533210,  0.410476,  0.599262,  3.387891,  1.127224,  0.775027, 57.171650, 20.195545, 10.002201,  0.183168,  0.163366,  0.653465,  0.037420,  0.774641,  0.080859,  0.144482,  0.855500,  0.105475
368.000000,  3.000000, 12.400001, 13.524249,  3.255739,  0.065934, 22.310724,  0.978997,  0.539833,  2.290248,  1.227721,  0.500903, 12.236262,552.308228,  0.494289,  0.062271,  0.388278,  0.549451,  0.061612,  0.846700,  0.036264,  0.117029,  0.882965,  0.092126
369.000000,  3.000000, 10.730000, 13.516567,  3.068552,  0.156716,  1.801795,  0.331788,  0.767765,  1.727989,  4.967561,  0.667328, 74.369865, 28.971050,  4.625306,  0.141791,  0.149254,  0.708955,  0.055967,  0.809338,  0.144752,  0.045902,  0.954091,  0.037121
370.000000,  3.000000, 12.550000, 14.332419,  3.495062,  0.116279, 11.720231,  0.884679,  0.839163,  1.039171,  2.782693,  0.598783, 18.344332,245.646484,  0.875241,  0.125581,  0.088372,  0.786047,  0.037650,  0.673077,  0.140292,  0.186609,  0.813369,  0.123296
371.000000,  3.000000, 15.049999, 18.874407,  3.561301,  0.077482, 32.001827,  0.900150,  0.318174,  5.049695,  0.871453,  0.541822, 12.905509,888.903503,  0.464617,  0.106538,  0.135593,  0.757869,  0.695008,  0.497220,  0.147012,  0.355754,  0.644232,  0.191418
372.000000,  3.000000, 16.010000, 15.908436,  4.853350,  0.061224,  8.872965,  0.708433,  0.710787,  1.622281,  3.055343,  0.524246, 16.567162,270.972229,  0.542491,  0.163265,  0.197279,  0.639456,  0.061842,  0.744748,  0.108015,  0.147233,  0.852763,  0.104981
373.000000,  3.000000, 15.680000, 15.218452,  4.777028,  0.071429,  6.020707,  0.614525,  0.788210,  1.109325,  4.544899,  0.561133, 27.903656,168.239151,  0.998578,  0.166667,  0.125000,  0.708333,  0.035866,  0.049474,  0.109566,  0.840937,  0.159039,  0.301256
374.000000,  3.000000,  5.280001, 14.820934,  1.764597,  0.122302,  6.425679,  0.444232,  0.385933,  4.428518,  0.774193,  0.611802, 21.631920, 55.455097,  2.506532,  0.381295,  0.215827,  0.402878,  0.093534,  0.870477,  0.103025,  0.026494,  0.973501,  0.022919
375.000000,  3.000000, 12.570001, 13.940105,  3.410519,  0.106952, 12.685970,  0.926278,  0.849903,  1.103046,  2.668772,  0.630772, 14.740683,252.805527,  0.739699,  0.112299,  0.090909,  0.796791,  0.040559,  0.443582,  0.292258,  0.264144,  0.735840,  0.145091
376.000000,  3.000000, 13.870001, 14.151925,  4.477077,  0.093168, 20.404465,  0.861670,  0.457264,  1.180434,  1.618439,  0.327950,  7.890426,862.965332,  0.186566,  0.223602,  0.161491,  0.614907,  0.154412,  0.599738,  0.358399,  0.041862,  0.958137,  0.029028
377.000000,  3.000000, 20.250000, 19.549128,  6.361369,  0.114754,  6.483746,  0.627568,  0.763319,  1.366338,  4.891275,  0.516870, 28.224384,254.020844,  0.720413,  0.180328,  0.120219,  0.699454,  0.053113,  0.444314,  0.108686,  0.446984,  0.553000,  0.223196
378.000000,  3.000000, 11.480000, 11.227886,  3.354546,  0.127753,  6.508061,  0.653482,  0.824567,  1.009960,  3.776303,  0.711229, 34.879768,105.046928,  2.160939,  0.123348,  0.110132,  0.766520,  0.027696,  0.658444,  0.108776,  0.232755,  0.767220,  0.147848
379.000000,  3.000000,  2.150000, 19.296345,  0.768561,  0.019231,  7.957178,  0.664447,  0.697225,  1.898544,  0.410305,  0.550199, 13.069943, 31.094034,  3.344692,  0.701923,  0.000000,  0.298077,  0.045829,  0.604149,  0.192970,  0.202874,  0.797119,  0.126898
380.000000,  3.000000, 12.870001, 13.065876,  3.646047,  0.139175,  7.165705,  0.684683,  0.822112,  1.155959,  3.404754,  0.579721, 27.073360,159.080872,  1.219505,  0.144330,  0.123711,  0.731959,  0.091854,  0.689738,  0.096173,  0.214070,  0.785911,  0.140437
381.000000,  3.000000, 13.249999, 13.216879,  3.969907,  0.023121,  8.207826,  0.705803,  0.762694,  1.031165,  3.337522,  0.537002, 21.077421,202.519989,  0.854237,  0.173410,  0.173410,  0.653179,  0.046917,  0.462408,  0.063298,  0.474283,  0.525706,  0.235743
382.000000,  3.000000, 10.850000, 10.385104,  3.232746,  0.034483, 26.118483,  0.961919,  0.445183,  3.048415,  0.861795,  0.502310,  5.551622,564.164856,  0.257017,  0.158621,  0.248276,  0.593103,  0.102002,  0.808323,  0.085048,  0.106625,  0.893371,  0.082127
